CITY_TR,DISTRICT_TR,CITY_EN,DISTRICT_EN,DISSOLVEDC,DISTRICTCODE,INSHP,CITYDATE,DISTRICTDATE,DISTRICTFROM,DISSOLVE,CENTRALOLD,CENTRALDISTRICT,DISTRICTCOUNT,CITYCODE,ISO31662,NUTS,AREA,POP2000,POP2014,FROM,FROMDATE,METROPOL,METROPOLDATE
Sinop,Saraydüzü,Sinop,Sarayduzu,1981,1981,1,,05/20/90,,,0,0,9,57,TR-57,TR823,5816.55,225574,204526,NA,NA,0,NA
Sinop,Türkeli,Sinop,Turkeli,1693,1693,1,,,,,0,0,9,57,TR-57,TR823,5816.55,225574,204526,NA,NA,0,NA
Sivas,Akıncılar,Sivas,Akincilar,1870,1870,1,,05/20/90,,,0,0,17,58,TR-58,TRC33,28567.34,755091,623116,NA,NA,0,NA
Sivas,Altınyayla,Sivas,Altinyayla,1875,1875,1,,05/20/90,,,0,0,17,58,TR-58,TRC33,28567.34,755091,623116,NA,NA,0,NA
Sivas,Divriği,Sivas,Divrigi,1282,1282,1,,,,,0,0,17,58,TR-58,TRC33,28567.34,755091,623116,NA,NA,0,NA
Sivas,Doğanşar,Sivas,Dogansar,1913,1913,1,,05/20/90,,,0,0,17,58,TR-58,TRC33,28567.34,755091,623116,NA,NA,0,NA
Sivas,Gemerek,Sivas,Gemerek,1342,1342,1,,,,,0,0,17,58,TR-58,TRC33,28567.34,755091,623116,NA,NA,0,NA
Sivas,Gölova,Sivas,Golova,1927,1927,1,,05/20/90,,,0,0,17,58,TR-58,TRC33,28567.34,755091,623116,NA,NA,0,NA
Sivas,Gürün,Sivas,Gurun,1373,1373,1,,,,,0,0,17,58,TR-58,TRC33,28567.34,755091,623116,NA,NA,0,NA
Sivas,Hafik,Sivas,Hafik,1376,1376,1,,,,,0,0,17,58,TR-58,TRC33,28567.34,755091,623116,NA,NA,0,NA
Sivas,İmranlı,Sivas,Imranli,1407,1407,1,,,,,0,0,17,58,TR-58,TRC33,28567.34,755091,623116,NA,NA,0,NA
Sivas,Kangal,Sivas,Kangal,1431,1431,1,,,,,0,0,17,58,TR-58,TRC33,28567.34,755091,623116,NA,NA,0,NA
Sivas,Koyulhisar,Sivas,Koyulhisar,1484,1484,1,,,,,0,0,17,58,TR-58,TRC33,28567.34,755091,623116,NA,NA,0,NA
Sivas,Merkez,Sivas,Merkez,1628,1628,1,,,,,0,0,17,58,TR-58,TRC33,28567.34,755091,623116,NA,NA,0,NA
Sivas,Şarkışla,Sivas,Sarkisla,1650,1650,1,,,,,0,0,17,58,TR-58,TRC33,28567.34,755091,623116,NA,NA,0,NA
Sivas,Suşehri,Sivas,Susehri,1646,1646,1,,,,,0,0,17,58,TR-58,TRC33,28567.34,755091,623116,NA,NA,0,NA
Sivas,Ulaş,Sivas,Ulas,1991,1991,1,,05/20/90,,,0,0,17,58,TR-58,TRC33,28567.34,755091,623116,NA,NA,0,NA
Sivas,Yıldızeli,Sivas,Yildizeli,1731,1731,1,,,,,0,0,17,58,TR-58,TRC33,28567.34,755091,623116,NA,NA,0,NA
Sivas,Zara,Sivas,Zara,1738,1738,1,,,,,0,0,17,58,TR-58,TRC33,28567.34,755091,623116,NA,NA,0,NA
Şırnak,Beytüşşebap,Sirnak,Beytussebap,1189,1189,1,05/18/90,,,,0,0,7,73,TR-73,TR722,7151.57,353197,488966,Siirt,05/15/90,0,NA
Şırnak,Cizre,Sirnak,Cizre,1223,1223,1,05/18/90,,,,0,0,7,73,TR-73,TR722,7151.57,353197,488966,Siirt,05/15/90,0,NA
Şırnak,Güçlükonak,Sirnak,Guclukonak,1931,1931,1,05/18/90,05/20/90,,,0,0,7,73,TR-73,TR722,7151.57,353197,488966,Siirt,05/15/90,0,NA
Şırnak,İdil,Sirnak,Idil,1403,1403,1,05/18/90,,,,0,0,7,73,TR-73,TR722,7151.57,353197,488966,Siirt,05/15/90,0,NA
Şırnak,Merkez,Sirnak,Merkez,1661,1661,1,05/18/90,,,,0,0,7,73,TR-73,TR722,7151.57,353197,488966,Siirt,05/15/90,0,NA
Şırnak,Silopi,Sirnak,Silopi,1623,1623,1,05/18/90,,,,0,0,7,73,TR-73,TR722,7151.57,353197,488966,Siirt,05/15/90,0,NA
Şırnak,Uludere,Sirnak,Uludere,1698,1698,1,05/18/90,,,,0,0,7,73,TR-73,TR722,7151.57,353197,488966,Siirt,05/15/90,0,NA
Tekirdağ,Çerkezköy,Tekirdag,Cerkezkoy,1250,1250,1,,,,36,0,0,11,59,TR-59,TR211,6342.3,623591,906732,NA,NA,1,2013
Tekirdağ,Çorlu,Tekirdag,Corlu,1258,1258,1,,,,35,0,0,11,59,TR-59,TR211,6342.3,623591,906732,NA,NA,1,2013
Tekirdağ,Ergene,Tekirdag,Ergene,1258,2094,1,,12/06/12,Çorlu,35,0,0,11,59,TR-59,TR211,6342.3,623591,906732,NA,NA,1,2013
Tekirdağ,Hayrabolu,Tekirdag,Hayrabolu,1388,1388,1,,,,,0,0,11,59,TR-59,TR211,6342.3,623591,906732,NA,NA,1,2013
Tekirdağ,Kapaklı,Tekirdag,Kapakli,1250,2095,1,,12/06/12,Çerkezköy,36,0,0,11,59,TR-59,TR211,6342.3,623591,906732,NA,NA,1,2013
Tekirdağ,Malkara,Tekirdag,Malkara,1511,1511,1,,,,,0,0,11,59,TR-59,TR211,6342.3,623591,906732,NA,NA,1,2013
Tekirdağ,Marmaraereğlisi,Tekirdag,Marmaraereglisi,1825,1825,1,,,,,0,0,11,59,TR-59,TR211,6342.3,623591,906732,NA,NA,1,2013
Tekirdağ,Merkez,Tekirdag,Merkez,1673,1673,0,,,,37,1,0,11,59,TR-59,TR211,6342.3,623591,906732,NA,NA,1,2013
Tekirdağ,Muratlı,Tekirdag,Muratli,1538,1538,1,,,,,0,0,11,59,TR-59,TR211,6342.3,623591,906732,NA,NA,1,2013
Tekirdağ,Saray,Tekirdag,Saray,1596,1596,1,,,,,0,0,11,59,TR-59,TR211,6342.3,623591,906732,NA,NA,1,2013
Tekirdağ,Şarköy,Tekirdag,Sarkoy,1652,1652,1,,,,,0,0,11,59,TR-59,TR211,6342.3,623591,906732,NA,NA,1,2013
Tekirdağ,Süleymanpaşa,Tekirdag,Suleymanpasa,1673,2096,1,,12/06/12,Merkez,37,0,1,11,59,TR-59,TR211,6342.3,623591,906732,NA,NA,1,2013
Tokat,Almus,Tokat,Almus,1129,1129,1,,,,,0,0,12,60,TR-60,TR832,10072.62,828027,597920,NA,NA,0,NA
Tokat,Artova,Tokat,Artova,1151,1151,1,,,,,0,0,12,60,TR-60,TR832,10072.62,828027,597920,NA,NA,0,NA
Tokat,Başçiftlik,Tokat,Basciftlik,1883,1883,1,,05/20/90,,,0,0,12,60,TR-60,TR832,10072.62,828027,597920,NA,NA,0,NA
Tokat,Erbaa,Tokat,Erbaa,1308,1308,1,,,,,0,0,12,60,TR-60,TR832,10072.62,828027,597920,NA,NA,0,NA
Tokat,Merkez,Tokat,Merkez,1679,1679,1,,,,,0,0,12,60,TR-60,TR832,10072.62,828027,597920,NA,NA,0,NA
Tokat,Niksar,Tokat,Niksar,1545,1545,1,,,,,0,0,12,60,TR-60,TR832,10072.62,828027,597920,NA,NA,0,NA
Tokat,Pazar,Tokat,Pazar,1834,1834,1,,,,,0,0,12,60,TR-60,TR832,10072.62,828027,597920,NA,NA,0,NA
Tokat,Reşadiye,Tokat,Resadiye,1584,1584,1,,,,,0,0,12,60,TR-60,TR832,10072.62,828027,597920,NA,NA,0,NA
Tokat,Sulusaray,Tokat,Sulusaray,1987,1987,1,,05/20/90,,,0,0,12,60,TR-60,TR832,10072.62,828027,597920,NA,NA,0,NA
Tokat,Turhal,Tokat,Turhal,1690,1690,1,,,,,0,0,12,60,TR-60,TR832,10072.62,828027,597920,NA,NA,0,NA
Tokat,Yeşilyurt,Tokat,Yesilyurt,1858,1858,1,,,,,0,0,12,60,TR-60,TR832,10072.62,828027,597920,NA,NA,0,NA
Tokat,Zile,Tokat,Zile,1740,1740,1,,,,,0,0,12,60,TR-60,TR832,10072.62,828027,597920,NA,NA,0,NA
Trabzon,Akçaabat,Trabzon,Akcaabat,1113,1113,1,,,,,0,0,18,61,TR-61,TR901,4664.04,975137,766782,NA,NA,1,2013
Trabzon,Araklı,Trabzon,Arakli,1141,1141,1,,,,,0,0,18,61,TR-61,TR901,4664.04,975137,766782,NA,NA,1,2013
Trabzon,Arsin,Trabzon,Arsin,1150,1150,1,,,,,0,0,18,61,TR-61,TR901,4664.04,975137,766782,NA,NA,1,2013
Trabzon,Beşikdüzü,Trabzon,Besikduzu,1775,1775,1,,,,,0,0,18,61,TR-61,TR901,4664.04,975137,766782,NA,NA,1,2013
Trabzon,Çarşıbaşı,Trabzon,Carsibasi,1896,1896,1,,05/20/90,,,0,0,18,61,TR-61,TR901,4664.04,975137,766782,NA,NA,1,2013
Trabzon,Çaykara,Trabzon,Caykara,1244,1244,1,,,,,0,0,18,61,TR-61,TR901,4664.04,975137,766782,NA,NA,1,2013
Trabzon,Dernekpazarı,Trabzon,Dernekpazari,1909,1909,1,,05/20/90,,,0,0,18,61,TR-61,TR901,4664.04,975137,766782,NA,NA,1,2013
Trabzon,Düzköy,Trabzon,Duzkoy,1917,1917,1,,05/20/90,,,0,0,18,61,TR-61,TR901,4664.04,975137,766782,NA,NA,1,2013
Trabzon,Hayrat,Trabzon,Hayrat,1942,1942,1,,05/20/90,,,0,0,18,61,TR-61,TR901,4664.04,975137,766782,NA,NA,1,2013
Trabzon,Köprübaşı,Trabzon,Koprubasi,1966,1966,1,,05/20/90,,,0,0,18,61,TR-61,TR901,4664.04,975137,766782,NA,NA,1,2013
Trabzon,Maçka,Trabzon,Macka,1507,1507,1,,,,,0,0,18,61,TR-61,TR901,4664.04,975137,766782,NA,NA,1,2013
Trabzon,Merkez,Trabzon,Merkez,1686,1686,0,,,,38,1,0,18,61,TR-61,TR901,4664.04,975137,766782,NA,NA,1,2013
Trabzon,Of,Trabzon,Of,1548,1548,1,,,,,0,0,18,61,TR-61,TR901,4664.04,975137,766782,NA,NA,1,2013
Trabzon,Ortahisar,Trabzon,Ortahisar,1686,2097,1,,12/06/12,Merkez,38,0,1,18,61,TR-61,TR901,4664.04,975137,766782,NA,NA,1,2013
Trabzon,Şalpazarı,Trabzon,Salpazari,1842,1842,1,,,,,0,0,18,61,TR-61,TR901,4664.04,975137,766782,NA,NA,1,2013
Trabzon,Sürmene,Trabzon,Surmene,1647,1647,1,,,,,0,0,18,61,TR-61,TR901,4664.04,975137,766782,NA,NA,1,2013
Trabzon,Tonya,Trabzon,Tonya,1681,1681,1,,,,,0,0,18,61,TR-61,TR901,4664.04,975137,766782,NA,NA,1,2013
Trabzon,Vakfıkebir,Trabzon,Vakfikebir,1709,1709,1,,,,,0,0,18,61,TR-61,TR901,4664.04,975137,766782,NA,NA,1,2013
Trabzon,Yomra,Trabzon,Yomra,1732,1732,1,,,,,0,0,18,61,TR-61,TR901,4664.04,975137,766782,NA,NA,1,2013
Tunceli,Çemişgezek,Tunceli,Cemisgezek,1247,1247,1,,,,,0,0,8,62,TR-62,TRB14,7685.66,93584,86527,NA,NA,0,NA
Tunceli,Hozat,Tunceli,Hozat,1397,1397,1,,,,,0,0,8,62,TR-62,TRB14,7685.66,93584,86527,NA,NA,0,NA
Tunceli,Mazgirt,Tunceli,Mazgirt,1518,1518,1,,,,,0,0,8,62,TR-62,TRB14,7685.66,93584,86527,NA,NA,0,NA
Tunceli,Merkez,Tunceli,Merkez,1688,1688,1,,,,,0,0,8,62,TR-62,TRB14,7685.66,93584,86527,NA,NA,0,NA
Tunceli,Nazımiye,Tunceli,Nazimiye,1541,1541,1,,,,,0,0,8,62,TR-62,TRB14,7685.66,93584,86527,NA,NA,0,NA
Tunceli,Ovacık,Tunceli,Ovacik,1562,1562,1,,,,,0,0,8,62,TR-62,TRB14,7685.66,93584,86527,NA,NA,0,NA
Tunceli,Pertek,Tunceli,Pertek,1574,1574,1,,,,,0,0,8,62,TR-62,TRB14,7685.66,93584,86527,NA,NA,0,NA
Tunceli,Pülümür,Tunceli,Pulumur,1581,1581,1,,,,,0,0,8,62,TR-62,TRB14,7685.66,93584,86527,NA,NA,0,NA
Uşak,Banaz,Usak,Banaz,1170,1170,1,,,,,0,0,6,64,TR-64,TR334,5363.09,322313,349459,NA,NA,0,NA
Uşak,Eşme,Usak,Esme,1323,1323,1,,,,,0,0,6,64,TR-64,TR334,5363.09,322313,349459,NA,NA,0,NA
Uşak,Karahallı,Usak,Karahalli,1436,1436,1,,,,,0,0,6,64,TR-64,TR334,5363.09,322313,349459,NA,NA,0,NA
Uşak,Merkez,Usak,Merkez,1704,1704,1,,,,,0,0,6,64,TR-64,TR334,5363.09,322313,349459,NA,NA,0,NA
Uşak,Sivaslı,Usak,Sivasli,1629,1629,1,,,,,0,0,6,64,TR-64,TR334,5363.09,322313,349459,NA,NA,0,NA
Uşak,Ulubey,Usak,Ulubey,1697,1697,1,,,,,0,0,6,64,TR-64,TR334,5363.09,322313,349459,NA,NA,0,NA
Van,Bahçesaray,Van,Bahcesaray,1770,1770,1,,,,,0,0,13,65,TR-65,TRB21,19414.14,877524,1085542,NA,NA,1,2013
Van,Başkale,Van,Baskale,1175,1175,1,,,,,0,0,13,65,TR-65,TRB21,19414.14,877524,1085542,NA,NA,1,2013
Van,Çaldıran,Van,Caldiran,1786,1786,1,,,,,0,0,13,65,TR-65,TRB21,19414.14,877524,1085542,NA,NA,1,2013
Van,Çatak,Van,Catak,1236,1236,1,,,,,0,0,13,65,TR-65,TRB21,19414.14,877524,1085542,NA,NA,1,2013
Van,Edremit,Van,Edremit,1918,1918,1,,05/20/90,,,0,0,13,65,TR-65,TRB21,19414.14,877524,1085542,NA,NA,1,2013
Van,Erciş,Van,Ercis,1309,1309,1,,,,,0,0,13,65,TR-65,TRB21,19414.14,877524,1085542,NA,NA,1,2013
Van,Gevaş,Van,Gevas,1350,1350,1,,,,,0,0,13,65,TR-65,TRB21,19414.14,877524,1085542,NA,NA,1,2013
Van,Gürpınar,Van,Gurpinar,1372,1372,1,,,,,0,0,13,65,TR-65,TRB21,19414.14,877524,1085542,NA,NA,1,2013
Van,İpekyolu,Van,Ipekyolu,1710,2098,1,,12/06/12,Merkez,39,0,1,13,65,TR-65,TRB21,19414.14,877524,1085542,NA,NA,1,2013
Van,Merkez,Van,Merkez,1710,1710,0,,,,39,1,0,13,65,TR-65,TRB21,19414.14,877524,1085542,NA,NA,1,2013
Van,Muradiye,Van,Muradiye,1533,1533,1,,,,,0,0,13,65,TR-65,TRB21,19414.14,877524,1085542,NA,NA,1,2013
Van,Özalp,Van,Ozalp,1565,1565,1,,,,,0,0,13,65,TR-65,TRB21,19414.14,877524,1085542,NA,NA,1,2013
Van,Saray,Van,Saray,1980,1980,1,,05/20/90,,,0,0,13,65,TR-65,TRB21,19414.14,877524,1085542,NA,NA,1,2013
Van,Tuşba,Van,Tusba,1710,2099,1,,12/06/12,Merkez,39,0,1,13,65,TR-65,TRB21,19414.14,877524,1085542,NA,NA,1,2013
Yalova,Altınova,Yalova,Altinova,2019,2019,1,06/06/95,06/06/95,,,0,0,6,77,TR-77,TR425,850.46,168593,226514,Istanbul,06/10/95,0,NA
Yalova,Armutlu,Yalova,Armutlu,2020,2020,1,06/06/95,06/06/95,,,0,0,6,77,TR-77,TR425,850.46,168593,226514,Istanbul,06/10/95,0,NA
Yalova,Çiftlikköy,Yalova,Ciftlikkoy,2022,2022,1,06/06/95,06/06/95,,,0,0,6,77,TR-77,TR425,850.46,168593,226514,Istanbul,06/10/95,0,NA
Yalova,Çınarcık,Yalova,Cinarcik,2021,2021,1,06/06/95,06/06/95,,,0,0,6,77,TR-77,TR425,850.46,168593,226514,Istanbul,06/10/95,0,NA
Yalova,Merkez,Yalova,Merkez,1716,1716,1,06/06/95,06/06/95,,,0,0,6,77,TR-77,TR425,850.46,168593,226514,Istanbul,06/10/95,0,NA
Yalova,Termal,Yalova,Termal,2026,2026,1,06/06/95,06/06/95,,,0,0,6,77,TR-77,TR425,850.46,168593,226514,Istanbul,06/10/95,0,NA
Yozgat,Akdağmadeni,Yozgat,Akdagmadeni,1117,1117,1,,,,,0,0,14,66,TR-66,TR723,14074.09,682919,432560,NA,NA,0,NA
Yozgat,Aydıncık,Yozgat,Aydincik,1877,1877,1,,05/20/90,,,0,0,14,66,TR-66,TR723,14074.09,682919,432560,NA,NA,0,NA
Yozgat,Boğazlıyan,Yozgat,Bogazliyan,1198,1198,1,,,,,0,0,14,66,TR-66,TR723,14074.09,682919,432560,NA,NA,0,NA
Yozgat,Çandır,Yozgat,Candir,1895,1895,1,,05/20/90,,,0,0,14,66,TR-66,TR723,14074.09,682919,432560,NA,NA,0,NA
Yozgat,Çayıralan,Yozgat,Cayiralan,1242,1242,1,,,,,0,0,14,66,TR-66,TR723,14074.09,682919,432560,NA,NA,0,NA
Yozgat,Çekerek,Yozgat,Cekerek,1245,1245,1,,,,,0,0,14,66,TR-66,TR723,14074.09,682919,432560,NA,NA,0,NA
Yozgat,Kadışehri,Yozgat,Kadisehri,1952,1952,1,,05/20/90,,,0,0,14,66,TR-66,TR723,14074.09,682919,432560,NA,NA,0,NA
Yozgat,Merkez,Yozgat,Merkez,1733,1733,1,,,,,0,0,14,66,TR-66,TR723,14074.09,682919,432560,NA,NA,0,NA
Yozgat,Saraykent,Yozgat,Saraykent,1982,1982,1,,05/20/90,,,0,0,14,66,TR-66,TR723,14074.09,682919,432560,NA,NA,0,NA
Yozgat,Sarıkaya,Yozgat,Sarikaya,1602,1602,1,,,,,0,0,14,66,TR-66,TR723,14074.09,682919,432560,NA,NA,0,NA
Yozgat,Şefaatli,Yozgat,Sefaatli,1655,1655,1,,,,,0,0,14,66,TR-66,TR723,14074.09,682919,432560,NA,NA,0,NA
Yozgat,Sorgun,Yozgat,Sorgun,1635,1635,1,,,,,0,0,14,66,TR-66,TR723,14074.09,682919,432560,NA,NA,0,NA
Yozgat,Yenifakılı,Yozgat,Yenifakili,1998,1998,1,,05/20/90,,,0,0,14,66,TR-66,TR723,14074.09,682919,432560,NA,NA,0,NA
Yozgat,Yerköy,Yozgat,Yerkoy,1726,1726,1,,,,,0,0,14,66,TR-66,TR723,14074.09,682919,432560,NA,NA,0,NA
Zonguldak,Alaplı,Zonguldak,Alapli,1758,1758,1,,,,,0,0,8,67,TR-67,TR811,3309.86,615599,598796,NA,NA,0,NA
Zonguldak,Çaycuma,Zonguldak,Caycuma,1240,1240,1,,,,,0,0,8,67,TR-67,TR811,3309.86,615599,598796,NA,NA,0,NA
Zonguldak,Devrek,Zonguldak,Devrek,1276,1276,1,,,,,0,0,8,67,TR-67,TR811,3309.86,615599,598796,NA,NA,0,NA
Zonguldak,Ereğli,Zonguldak,Eregli,1313,1313,1,,,,,0,0,8,67,TR-67,TR811,3309.86,615599,598796,NA,NA,0,NA
Zonguldak,Gökçebey,Zonguldak,Gokcebey,1926,1926,1,,05/20/90,,,0,0,8,67,TR-67,TR811,3309.86,615599,598796,NA,NA,0,NA
Zonguldak,Kilimli,Zonguldak,Kilimli,1741,2100,1,,12/06/12,Merkez,40,0,0,8,67,TR-67,TR811,3309.86,615599,598796,NA,NA,0,NA
Zonguldak,Kozlu,Zonguldak,Kozlu,1741,2101,1,,12/06/12,Merkez,40,0,0,8,67,TR-67,TR811,3309.86,615599,598796,NA,NA,0,NA
Zonguldak,Merkez,Zonguldak,Merkez,1741,1741,1,,,,40,0,0,8,67,TR-67,TR811,3309.86,615599,598796,NA,NA,0,NA
